Rcd_DT,CIF_NO,APPL_NO,AGREE_NO,APPL_DT,APPL_STS,JUDGE_DT,SCORING_POINT,SCORING_TYPE,SCORING_RANK,LOAN_CODE,LOAN_TYP_ID,LOAN_GRP,AGENT_CODE1,AGENT_CODE2,APPL_CHANNEL,REJECT_CODE,FIN_AMT,FIN_PRFT_AMT,FIN_TOTAL_AMT,INST_AMT,DEPOSIT,INTEREST,TOTAL_INST,JointIncome_FG,SCORE_DECISION,NetIncome,Income,Age,HomeYear,YearOfBusiness,AnnualIncome,TOTAL_AEON_INST,TOTAL_AEON_OSB,CUR_REPAY_RATIO,NEW_REPAY_RATIO,NDI,CUR_DSR,NEW_DSR,B_OtherIncome,B_NonBankCommitment,DEPENDANT,YEAR_MADE,NOB,HomeOwner_flag,CIFState,Race,Gender,Marital,National,Occupation,Academic,B_AdvInstallPymt,AdvInstallPymtBand,JudgeWeek_FG,Biometric_FG,E-KYC,OTP,APPLY_FIN_AMT,PreAssessment_Flag
2026-09-02,87788611,00000000865,800000000865,20260827,Approve,20260926,909,3,D,134,11,,3484,77,COUNTER,,68355.18,10642.9,78998.08,2194.39,5,5.19,36, ,A,22487.45,22487.45,41,12,21,318011.28,60,107309.83,18.34,19.69,7420.82,17.21,26.54,1610.54,672.95,4,,Food & Beverage,Y,Selangor,Malay,M,MARRIED,MALAYSIAN,Army Personnel,Bachelor Degree,1277.14,B,,N,pass,fail,96627.28,Y
2026-09-02,88881524,00000000866,800000000866,20260901,Approve,20260926,858,1,E,102,16,1,7949,92,MOBILE_APP,,59301.33,18887.47,78188.8,930.82,20,4.55,84, ,A,18574.52,18574.52,60,10,31,265554.36,36,33981.33,15.69,17.84,3436.65,17.63,22.87,1094.29,612.46,2,2025,Financial Services,N,Selangor,Chinese,F,WIDOWED,MALAYSIAN,Administrator,Diploma,2340.62,C,,N,fail,fail,95660.16,N
2026-09-02,25295191,00000000867,800000000867,20260828,Approve,20260924,705,3,D,192,30,,6909,11,WEBSITE,,54752.71,23302.75,78055.46,929.23,20,6.08,84,-,A,13843.23,13843.23,36,4,8,199911.48,12,57978.58,27.28,35.03,1196.17,31.51,38.06,683.51,401.83,2,2025,Telecommunications,N,Selangor,Malay,M,MARRIED,MALAYSIAN,Driver,SPM,1106.45,,1,N,pass,fail,80933.34,Y
2026-09-02,17119495,00000000868,800000000868,20260829,Approve,20260910,688,4,F,170,12,,8896,89,PARTNER,,100916.09,50316.76,151232.85,1400.3,30,5.54,108,-,A,15036.46,15036.46,60,8,35,221532.36,108,61341.98,22.54,24.91,797.27,23.37,26.31,533.55,1156.78,1,,Healthcare,Y,Selangor,Chinese,M,MARRIED,MALAYSIAN,Contractor,Diploma,3742.03,,1,Y,fail,fail,109629.31,Y
2026-09-02,90728890,00000000869,800000000869,20260826,Approve,20260920,860,2,C,138,19,1,7080,90,TELEMARKETING,,19705.53,8601.46,28306.99,262.1,20,4.85,108,-,A,11416.92,11416.92,60,22,34,182385.48,108,67487.48,16.48,19.96,4616.3,13.97,23.57,1805.86,354.66,2,2019,Professional Services,Y,Negeri Sembilan,Malay,F,MARRIED,MALAYSIAN,Retail Assistant,STPM,2442.4,C,1,N,fail,fail,30814.2,Y
2026-09-02,58045029,00000000870,800000000870,20260828,Approve,20260831,779,2,E,142,19,3,2560,28,MOBILE_APP,,24755.85,7228.71,31984.56,533.08,5,5.84,60, ,A,6953.24,6953.24,35,13,10,97192.56,12,24406.3,27.14,29.07,4066.49,29.16,34.02,1458.63,1684.87,0,2017,Financial Services,Y,Negeri Sembilan,Malay,M,SINGLE,MALAYSIAN,Factory Worker,Master Degree,1268.0,A,1,N,fail,pass,32071.12,Y
2026-09-02,15140778,00000000871,800000000871,20260831,Approve,20260901,710,1,C,199,19,3,3239,55,PARTNER,,11768.39,4308.41,16076.8,191.39,10,5.23,84,N,A,17756.55,17756.55,64,8,27,269250.48,36,54979.39,15.95,17.91,7458.08,14.19,24.02,1377.99,1926.68,2,,Education,Y,Kelantan,Chinese,M,DIVORCED,MALAYSIAN,Factory Worker,Diploma,1250.09,A,,N,pass,fail,13299.22,N
2026-09-02,51946203,00000000872,800000000872,20260831,Approve,20260922,652,2,F,116,30,2,6191,77,WEBSITE,,97937.66,16424.15,114361.81,3176.72,5,5.59,36,N,A,20230.83,20230.83,65,25,9,324514.2,84,187493.06,13.49,18.53,7157.52,14.71,18.89,778.02,1785.9,2,,Financial Services,Y,Kuala Lumpur,Indian,F,MARRIED,MALAYSIAN,Teacher,Bachelor Degree,221.53,,,Y,fail,fail,128044.47,N
2026-09-02,24732689,00000000873,800000000873,20260901,Approve,20260926,658,4,A,192,35,,2993,37,WEBSITE,,50343.99,8850.47,59194.46,1644.29,20,5.86,36,N,A,17221.4,17221.4,41,8,18,252976.68,12,130295.57,23.8,32.16,7882.72,34.79,36.93,898.64,340.19,4,2017,Plantation,Y,Kuala Lumpur,Malay,M,MARRIED,MALAYSIAN,Accountant,STPM,2500.92,B,1,N,pass,fail,79482.67,Y
2026-09-02,47999575,00000000874,800000000874,20260830,Approve,20260910,821,3,E,114,12,,2934,73,PARTNER,,101796.93,52405.06,154201.99,1427.8,30,5.72,108,N,A,24298.16,24298.16,47,28,28,340616.4,108,105216.54,22.33,23.36,7202.75,23.81,32.84,1723.21,698.86,0,,Food & Beverage,N,Pulau Pinang,Chinese,M,MARRIED,MALAYSIAN,Sales Executive,SPM,4736.07,A,1,Y,fail,pass,111878.8,Y
2026-09-02,50922507,00000000875,800000000875,20260830,Approve,20260907,821,4,G,109,32,,8635,27,PARTNER,,41669.57,11438.3,53107.87,885.13,30,5.49,60,-,A,11961.4,11961.4,37,9,12,189807.6,60,49528.46,18.59,25.58,2884.44,13.07,22.39,2063.27,820.81,3,2012,Plantation,Y,Selangor,Malay,F,WIDOWED,MALAYSIAN,IT Executive,Bachelor Degree,2481.12,,,Y,fail,pass,52847.71,N
2026-09-02,44160502,00000000876,800000000876,20260828,Approve,20260918,602,3,C,168,10,,6141,40,MOBILE_APP,,52152.17,20553.17,72705.34,865.54,30,5.63,84,Y,A,9540.74,9540.74,31,8,7,145674.48,60,71609.02,29.78,32.34,3508.46,31.7,39.43,2011.62,98.06,3,2014,Plantation,Y,Sabah,Malay,F,MARRIED,MALAYSIAN,Chef,Certificate,4550.89,B,,N,pass,fail,59990.36,N
2026-09-02,81955042,00000000877,800000000877,20260830,Approve,20260909,902,1,B,147,18,1,4074,31,WEBSITE,,87222.54,35325.13,122547.67,1134.7,20,4.5,108, ,A,19344.5,19344.5,63,30,40,279394.44,60,82988.18,14.97,23.77,7423.51,15.28,19.68,907.17,1475.7,3,,Retail Trade,N,Sabah,Indian,M,MARRIED,MALAYSIAN,Administrator,Diploma,2169.98,A,,N,pass,fail,98987.52,N
2026-09-02,92112746,00000000878,800000000878,20260829,Approve,20260905,972,2,D,178,31,,1981,11,MOBILE_APP,,13104.86,1741.64,14846.5,412.4,0,4.43,36,N,A,12690.09,12690.09,41,3,20,191887.68,60,32928.23,18.86,23.36,4694.52,15.16,24.66,956.73,824.77,1,,Retail Trade,Y,Kuala Lumpur,Malay,M,SINGLE,MALAYSIAN,Clerk,SPM,4945.38,A,1,Y,pass,fail,16839.38,Y
2026-09-02,57029564,00000000879,800000000879,20260828,Approve,20260912,191,1,D,189,17,1,5124,73,WEBSITE,,8163.25,5686.52,13849.77,128.24,10,7.74,108,-,A,4151.04,4151.04,50,3,4,59251.32,108,43694.25,37.15,42.71,5829.21,45.54,54.82,1199.62,535.05,2,2016,Manufacturing,Y,Selangor,Malay,M,WIDOWED,MALAYSIAN,Engineer,Diploma,924.78,,,Y,pass,pass,8451.32,Y
2026-09-02,52674149,00000000880,800000000880,20260902,Approve,20261001,870,1,B,158,29,2,3112,15,PARTNER,,87884.66,21751.45,109636.11,1827.27,30,4.95,60,N,A,23328.89,23328.89,63,1,31,370674.6,36,70096.37,17.67,23.06,2622.06,12.06,22.96,470.87,457.78,0,,Telecommunications,N,Melaka,Chinese,F,SINGLE,MALAYSIAN,Chef,Bachelor Degree,4655.87,A,,N,pass,fail,99474.56,N
2026-09-02,79897089,00000000881,800000000881,20260829,Approve,20260921,916,2,A,112,10,3,3169,71,MOBILE_APP,,94854.68,29148.84,124003.52,1476.23,5,4.39,84,-,A,23676.36,23676.36,40,5,18,342146.88,84,74513.31,18.5,20.88,6333.14,23.78,26.14,1348.65,1071.6,2,,Hospitality,N,Perak,Malay,M,MARRIED,MALAYSIAN,Lecturer,STPM,4240.48,A,1,N,fail,fail,131842.21,N
2026-09-02,75705089,00000000882,800000000882,20260901,Approve,20260925,847,2,B,138,26,2,1329,91,MOBILE_APP,,89884.28,23190.14,113074.42,1884.57,5,5.16,60,-,A,21763.94,21763.94,33,14,9,323252.64,84,67240.16,12.19,13.31,6057.45,6.23,13.74,418.56,384.63,1,,Wholesale,N,Sabah,Chinese,F,SINGLE,MALAYSIAN,Manager,Diploma,3069.67,B,1,Y,fail,fail,116441.76,Y
2026-09-02,97087978,00000000883,800000000883,20260829,Approve,20260901,610,1,C,144,12,3,6273,71,MOBILE_APP,,35843.32,20097.35,55940.67,517.97,20,6.23,108,Y,A,18494.88,18494.88,23,1,3,280044.6,36,85522.21,32.5,39.43,632.61,35.87,43.54,2673.31,1224.69,1,2020,Plantation,N,Melaka,Malay,M,DIVORCED,MALAYSIAN,Lecturer,SPM,521.09,B,,Y,pass,pass,42586.18,N
2026-09-02,71697695,00000000884,800000000884,20260827,Approve,20260908,789,1,D,126,31,3,1039,83,COUNTER,,96907.48,14100.04,111007.52,3083.54,5,4.85,36,N,A,21714.02,21714.02,39,1,18,312769.32,12,48390.84,11.33,16.64,1943.3,14.19,16.89,2234.39,411.94,2,,Plantation,N,Sarawak,Malay,F,MARRIED,MALAYSIAN,Contractor,SPM,4938.05,C,1,N,pass,fail,124552.57,Y
2026-09-02,44594964,00000000885,800000000885,20260901,Approve,20261001,839,4,B,191,17,3,4582,74,TELEMARKETING,,106661.06,39496.59,146157.65,1739.97,5,5.29,84, ,A,19329.31,19329.31,39,7,4,294692.76,84,59724.05,21.99,27.18,1219.41,22.11,24.8,2351.78,1645.11,1,,Food & Beverage,N,Johor,Indian,M,SINGLE,MALAYSIAN,Security Guard,STPM,2732.31,B,,N,pass,fail,148974.41,Y
2026-09-02,20826768,00000000886,800000000886,20260830,Approve,20260903,352,3,E,199,35,3,8777,50,WEBSITE,,719.74,268.82,988.56,16.48,0,7.47,60, ,A,8802.35,8802.35,65,11,16,140238.72,12,151152.63,31.73,37.57,1191.15,37.62,44.57,1423.14,1523.0,2,2013,Manufacturing,Y,Sarawak,Indian,F,MARRIED,MALAYSIAN,Security Guard,Diploma,2342.94,,,N,fail,pass,1193.26,Y
2026-09-02,62474976,00000000887,800000000887,20260902,Approve,20260923,607,4,E,195,28,,8303,54,PARTNER,,104842.78,51236.67,156079.45,1445.18,30,5.43,108,N,A,22919.1,22919.1,39,3,2,321237.6,108,115763.96,18.91,27.81,6206.63,27.15,31.42,2114.81,1274.27,1,,Real Estate,N,Pulau Pinang,Malay,F,DIVORCED,MALAYSIAN,IT Executive,Bachelor Degree,2246.95,C,1,Y,fail,fail,127536.24,N
2026-09-02,54122624,00000000888,800000000888,20260826,Approve,20260918,273,2,G,101,34,,2946,19,MOBILE_APP,,2456.15,572.53,3028.68,84.13,20,7.77,36, ,A,5494.46,5494.46,36,14,13,79832.88,60,61818.15,48.29,53.16,3002.94,51.6,54.31,1593.51,1720.02,0,,Agriculture,N,Selangor,Chinese,M,MARRIED,MALAYSIAN,Teacher,Diploma,3688.35,B,,Y,fail,fail,2600.26,N
2026-09-02,90577593,00000000889,800000000889,20260830,Approve,20260916,711,2,G,102,31,1,9378,27,COUNTER,,20883.02,3746.41,24629.43,684.15,10,5.98,36,-,A,22018.45,22018.45,41,2,2,342210.72,12,189301.4,29.37,37.89,3047.18,31.71,35.83,256.01,1379.59,0,,Healthcare,Y,Kuala Lumpur,Malay,F,SINGLE,MALAYSIAN,Contractor,Diploma,3034.07,B,1,N,pass,fail,25352.69,N
2026-09-02,14957075,00000000890,800000000890,20260829,Approve,20260907,786,1,B,169,26,2,5531,49,COUNTER,,119052.06,17357.79,136409.85,3789.16,20,4.86,36,Y,A,22610.85,22610.85,60,15,3,351042.24,108,130538.61,23.63,29.8,942.87,24.96,26.76,1580.35,1003.2,4,,Food & Beverage,Y,Selangor,Chinese,F,MARRIED,MALAYSIAN,Doctor,Bachelor Degree,4321.07,C,1,Y,pass,pass,130487.42,Y
2026-09-02,75419891,00000000891,800000000891,20260901,Approve,20260923,770,3,C,181,29,3,6803,34,COUNTER,,59442.37,22802.09,82244.46,979.1,5,5.48,84, ,A,14779.3,14779.3,22,4,2,224905.32,108,121797.72,17.56,25.43,7198.32,17.56,27.18,1057.51,1273.48,0,2026,Telecommunications,Y,Terengganu,Chinese,M,MARRIED,MALAYSIAN,Factory Worker,Diploma,4749.75,C,1,N,fail,fail,83931.79,Y
2026-09-02,13533390,00000000892,800000000892,20260826,Approve,20260912,783,1,G,169,18,2,4780,71,WEBSITE,,75441.96,33337.8,108779.76,1007.22,20,4.91,108,Y,A,18570.08,18570.08,45,12,3,296321.64,84,57977.61,14.81,21.63,3619.69,11.06,21.23,305.31,1920.83,4,,Oil & Gas,Y,Pulau Pinang,Chinese,F,MARRIED,MALAYSIAN,Teacher,STPM,4830.77,A,1,Y,pass,fail,87863.13,Y
2026-09-02,21813934,00000000893,800000000893,20260828,Approve,20260829,764,1,E,189,22,1,6809,82,COUNTER,,103736.88,14938.11,118674.99,3296.53,30,4.8,36,Y,A,17254.83,17254.83,65,31,32,260536.32,84,79539.53,38.41,42.87,3124.72,37.88,43.39,2382.08,547.17,2,,Retail Trade,Y,Sabah,Malay,F,MARRIED,MALAYSIAN,Nurse,Master Degree,3181.91,C,,N,pass,fail,123936.09,Y
2026-09-02,82194560,00000000894,800000000894,20260830,Approve,20260918,839,4,A,153,17,3,5805,75,WEBSITE,,5647.67,1442.98,7090.65,118.18,0,5.11,60,Y,A,14720.4,14720.4,49,11,31,211398.24,60,35359.47,22.86,32.11,1281.6,15.34,26.49,2417.57,1259.23,1,,Education,N,Selangor,Chinese,M,MARRIED,MALAYSIAN,Administrator,Bachelor Degree,3013.66,,1,Y,fail,fail,7914.57,Y
2026-09-02,84715586,00000000895,800000000895,20260902,Approve,20260905,908,2,F,133,18,1,7383,90,PARTNER,,58422.23,20079.72,78501.95,934.55,5,4.91,84,Y,A,19379.71,19379.71,64,32,18,289381.44,36,59101.19,9.27,14.71,4115.69,5,12.69,1789.41,1088.47,0,,Agriculture,N,Selangor,Malay,F,SINGLE,MALAYSIAN,Sales Executive,STPM,813.34,B,,Y,fail,fail,86133.01,Y
2026-09-02,63345542,00000000896,800000000896,20260826,Approve,20260901,602,3,C,194,15,3,3001,42,TELEMARKETING,,35952.92,14898.89,50851.81,605.38,10,5.92,84,-,A,15323.02,15323.02,25,0,2,228191.28,36,189930.58,35.49,37.9,4459.92,39.28,40.44,852.06,1595.01,0,2019,Financial Services,N,Perak,Indian,M,MARRIED,MALAYSIAN,Army Personnel,STPM,4019.15,B,1,Y,fail,pass,48500.5,Y
2026-09-02,42458322,00000000897,800000000897,20260829,Approve,20260905,869,3,B,112,15,1,8217,11,WEBSITE,,101968.54,14132.84,116101.38,3225.04,5,4.62,36,N,A,19686.89,19686.89,65,15,22,309155.04,36,59675.11,24.02,28.52,7033.7,23.71,28.82,2245.06,1561.74,2,,Agriculture,N,Sarawak,Malay,F,SINGLE,MALAYSIAN,Manager,Diploma,816.09,A,1,Y,pass,fail,143275.88,N
2026-09-02,80249131,00000000898,800000000898,20260902,Approve,20260915,933,1,D,110,10,,8682,85,TELEMARKETING,,12509.55,2914.73,15424.28,257.07,20,4.66,60,-,A,19900.96,19900.96,47,16,1,282983.52,36,101640.77,20.51,23.81,1796.78,25.87,33.52,2111.26,1215.3,0,,Construction,Y,Johor,Malay,M,SINGLE,MALAYSIAN,Chef,SPM,1392.61,C,,Y,fail,pass,20469.24,N
2026-09-02,35296693,00000000899,800000000899,20260830,Approve,20260901,732,4,C,153,13,,7879,52,MOBILE_APP,,53388.26,8312.55,61700.81,1713.91,30,5.19,36, ,A,17281.21,17281.21,41,9,16,272917.8,36,59986.63,15.95,17.54,4369.18,13.5,19.94,460.77,984.84,0,,Transportation,N,Kuala Lumpur,Chinese,M,MARRIED,MALAYSIAN,Engineer,SPM,1064.27,A,,N,pass,pass,76419.74,N
2026-09-02,10129023,00000000900,800000000900,20260902,Approve,20261002,909,2,D,114,30,,1720,58,WEBSITE,,16290.74,6201.88,22492.62,208.26,0,4.23,108, ,A,24926.09,24926.09,42,12,15,373104.96,60,83134.72,10.12,18.2,1749.69,5,14.18,42.23,1688.05,0,,Manufacturing,N,Johor,Malay,F,SINGLE,MALAYSIAN,Manager,SPM,1266.93,B,,N,pass,pass,23606.08,N
2026-09-02,40634319,00000000901,800000000901,20260831,Approve,20260930,221,4,C,173,34,3,1174,49,PARTNER,,57674.81,44121.23,101796.04,942.56,10,8.5,108,-,A,3916.51,3916.51,63,13,2,55238.16,108,27460.92,35.16,37.02,7750.02,49.63,53.01,857.86,438.83,0,,Financial Services,Y,Sabah,Malay,F,MARRIED,MALAYSIAN,Army Personnel,Certificate,2652.85,,,N,pass,pass,57737.65,Y
2026-09-02,38804984,00000000902,800000000902,20260829,Approve,20260926,702,3,G,197,12,3,6413,34,MOBILE_APP,,82737.82,32954.47,115692.29,1377.29,5,5.69,84,Y,A,8204.4,8204.4,39,1,15,128313.96,36,94810.37,30.0,31.71,1239.65,24.04,35.52,887.33,1133.59,0,,Hospitality,Y,Pulau Pinang,Indian,F,SINGLE,MALAYSIAN,Technician,Bachelor Degree,4182.27,C,1,N,pass,pass,92869.61,Y
2026-09-02,24710194,00000000903,800000000903,20260826,Approve,20260906,806,4,F,171,12,3,7951,84,COUNTER,,64752.88,10315.13,75068.01,2085.22,30,5.31,36,N,A,22600.07,22600.07,31,1,13,363818.28,36,88455.64,14.55,16.74,997.37,11.44,23.35,833.49,1166.66,0,,Manufacturing,N,Johor,Malay,F,SINGLE,MALAYSIAN,Supervisor,Master Degree,4285.31,B,1,N,pass,pass,65887.75,N
2026-09-02,74340000,00000000904,800000000904,20260901,Approve,20260913,623,1,A,147,30,3,8813,30,COUNTER,,4189.57,1189.84,5379.41,89.66,5,5.68,60,Y,A,22729.99,22729.99,24,4,6,340395.24,84,145624.17,22.11,27.79,1270.38,32.17,35.03,772.6,1752.2,1,2016,Financial Services,N,Sabah,Malay,M,SINGLE,MALAYSIAN,Retail Assistant,SPM,4079.16,B,,N,fail,pass,6029.92,Y
2026-09-02,24469628,00000000905,800000000905,20260827,Approve,20260828,797,3,C,172,21,,7656,80,MOBILE_APP,,109157.15,28435.44,137592.59,2293.21,10,5.21,60,Y,A,11320.73,11320.73,52,7,30,175270.2,12,30632.37,16.09,23.71,3366.86,22.05,23.55,2761.58,613.91,1,,Financial Services,Y,Kuala Lumpur,Malay,M,SINGLE,MALAYSIAN,Administrator,Bachelor Degree,1680.41,C,,Y,fail,pass,134938.69,Y
2026-09-02,25099746,00000000906,800000000906,20260829,Approve,20260901,776,1,B,156,25,2,9484,58,PARTNER,,93268.93,25788.86,119057.79,1984.3,30,5.53,60,Y,A,9270.54,9270.54,57,27,38,138515.52,108,71516.94,12.01,19.68,7448.27,6.81,14.48,814.72,1911.86,2,2025,Government,Y,Selangor,Chinese,F,MARRIED,MALAYSIAN,Clerk,SPM,4324.7,C,1,Y,pass,pass,116206.23,Y
2026-09-02,47971392,00000000907,800000000907,20260827,Approve,20260923,688,4,A,195,15,3,3556,84,PARTNER,,50166.31,8292.49,58458.8,1623.86,30,5.51,36, ,A,13752.79,13752.79,42,11,16,220836.72,12,95922.3,34.96,41.99,7791.6,35.68,40.94,52.43,14.09,0,,Construction,N,Terengganu,Malay,M,SINGLE,MALAYSIAN,Administrator,SPM,1310.26,A,,N,pass,fail,77639.01,N
2026-09-02,50134687,00000000908,800000000908,20260901,Approve,20260904,357,3,E,167,16,3,8931,50,COUNTER,,48544.72,23379.14,71923.86,856.24,0,6.88,84,-,A,4841.52,4841.52,45,11,8,77582.04,12,62960.82,41.34,48.87,5016.28,39.36,49.32,1539.01,362.5,4,,Education,Y,Sabah,Chinese,M,MARRIED,MALAYSIAN,Teacher,Diploma,4040.63,,1,N,pass,fail,68192.42,N
2026-09-02,83987406,00000000909,800000000909,20260826,Approve,20260925,661,1,D,107,10,,5431,81,PARTNER,,25729.3,4600.4,30329.7,842.49,20,5.96,36,N,A,10171.97,10171.97,45,21,22,145095.72,84,49684.18,18.45,23.23,5507.88,16.7,24.57,2298.97,553.11,0,,Professional Services,Y,Selangor,Indian,M,SINGLE,MALAYSIAN,Factory Worker,Master Degree,4634.14,A,,Y,pass,fail,28339.2,Y
2026-09-02,24962673,00000000910,800000000910,20260901,Approve,20260924,770,3,A,161,18,1,9281,51,WEBSITE,,59224.42,25851.46,85075.88,787.74,5,4.85,108,Y,A,19347.98,19347.98,62,17,32,300356.16,36,54822.71,20.72,22.66,2536.27,30.16,32.08,2786.31,1911.83,5,2024,Professional Services,N,Perak,Chinese,F,MARRIED,MALAYSIAN,Doctor,Bachelor Degree,3510.84,B,,Y,fail,pass,79244.26,Y
2026-09-02,84962155,00000000911,800000000911,20260831,Approve,20260926,882,4,G,124,30,3,1573,19,WEBSITE,,118051.53,27978.21,146029.74,2433.83,20,4.74,60,N,A,16299.95,16299.95,40,22,20,232059.12,36,60018.39,13.65,18.93,2074.89,12.7,22.32,1391.89,377.91,4,2011,Healthcare,Y,Sabah,Chinese,M,MARRIED,MALAYSIAN,Factory Worker,SPM,2911.95,,,N,fail,pass,139503.92,N
2026-09-02,71108915,00000000912,800000000912,20260827,Approve,20260915,386,1,A,122,20,2,7586,36,TELEMARKETING,,38029.75,22658.13,60687.88,561.92,30,6.62,108,-,A,9305.63,9305.63,35,0,16,132724.44,108,140020.61,38.45,42.79,2303.62,42.95,47.7,2117.94,1141.77,4,,Agriculture,Y,Terengganu,Malay,M,DIVORCED,MALAYSIAN,Driver,Certificate,957.08,B,,Y,pass,pass,40912.05,Y
2026-09-02,58407826,00000000913,800000000913,20260902,Approve,20260927,431,1,C,177,34,3,7240,47,PARTNER,,105831.28,38310.92,144142.2,2402.37,5,7.24,60,Y,A,21725.55,21725.55,57,1,9,323056.8,36,231457.22,25.99,35.96,3942.25,39.5,43.26,1381.16,118.29,5,2015,Wholesale,N,Selangor,Chinese,M,WIDOWED,MALAYSIAN,Doctor,Bachelor Degree,2953.56,A,,N,pass,fail,117138.07,N
2026-09-02,48712477,00000000914,800000000914,20260831,Approve,20260925,567,3,A,116,32,2,1201,28,PARTNER,,83517.72,15033.19,98550.91,2737.53,10,6.0,36, ,A,10866.11,10866.11,54,18,27,151122.72,108,85870.72,25.54,34.9,2496.37,37.14,42.11,1500.71,1211.99,1,,Professional Services,N,Johor,Malay,F,MARRIED,MALAYSIAN,Security Guard,SPM,3683.63,B,,N,fail,pass,123697.0,Y
2026-09-02,81548855,00000000915,800000000915,20260830,Approve,20260831,687,3,E,169,10,2,2196,86,COUNTER,,32469.67,18673.31,51142.98,473.55,30,6.39,108,-,A,1858.47,1858.47,45,16,13,27336.6,84,9943.31,37.88,42.54,3999.02,42.62,50.64,1562.32,210.15,4,,Manufacturing,Y,Kuala Lumpur,Malay,F,MARRIED,MALAYSIAN,Lecturer,Bachelor Degree,555.15,,1,Y,fail,pass,40272.93,N
2026-09-02,37769263,00000000916,800000000916,20260901,Approve,20260911,663,4,D,196,32,1,8264,80,TELEMARKETING,,109394.53,56020.94,165415.47,1531.62,5,5.69,108,-,A,9978.85,9978.85,31,7,8,152542.32,36,81622.41,26.36,36.29,3793.25,29.45,40.92,141.66,432.16,1,,Wholesale,Y,Perak,Malay,F,MARRIED,MALAYSIAN,Nurse,Diploma,4511.45,C,,N,pass,pass,133704.12,Y
2026-09-02,26998932,00000000917,800000000917,20260830,Approve,20260906,700,1,G,173,20,3,9439,99,MOBILE_APP,,50481.36,9313.81,59795.17,1660.98,0,6.15,36,N,A,13590.76,13590.76,46,2,28,189078.36,84,90876.35,18.23,22.5,5867.11,23.48,30.11,2611.34,653.32,0,,Education,N,Kuala Lumpur,Indian,F,SINGLE,MALAYSIAN,Sales Executive,Certificate,647.64,B,,Y,pass,pass,52039.68,N
2026-09-02,34998616,00000000918,800000000918,20260826,Approve,20260912,745,3,A,166,33,,1380,32,MOBILE_APP,,29183.28,13395.13,42578.41,394.24,30,5.1,108,Y,A,16253.66,16253.66,62,33,38,251000.28,36,87187.72,18.56,21.11,7984.77,18.26,25.23,840.47,1727.0,0,,Agriculture,Y,Kuala Lumpur,Chinese,M,SINGLE,MALAYSIAN,Lecturer,Certificate,2671.11,B,1,N,fail,pass,37233.79,N
2026-09-02,38968791,00000000919,800000000919,20260826,Approve,20260826,579,3,B,142,23,2,4933,96,MOBILE_APP,,67516.61,41380.93,108897.54,1008.31,20,6.81,108,N,A,21025.06,21025.06,62,25,18,330564.6,36,167502.43,38.25,46.5,5726.42,36.76,44.61,804.9,278.03,2,2026,Real Estate,N,Kuala Lumpur,Malay,M,MARRIED,MALAYSIAN,Nurse,SPM,4621.78,,,Y,pass,pass,96617.35,N
2026-09-02,93983445,00000000920,800000000920,20260901,Approve,20260910,698,4,B,109,33,2,7166,43,MOBILE_APP,,48002.78,14112.82,62115.6,1035.26,5,5.88,60,-,A,18897.66,18897.66,64,10,37,297404.04,108,170925.93,18.52,23.34,5067.72,24.34,26.14,1229.57,202.72,1,2019,Telecommunications,N,Perlis,Malay,F,MARRIED,MALAYSIAN,Manager,SPM,2021.11,,,N,fail,pass,57912.51,N
2026-09-02,40917031,00000000921,800000000921,20260830,Approve,20260907,756,2,D,123,27,3,5787,39,COUNTER,,16071.14,4090.11,20161.25,336.02,0,5.09,60,N,A,17923.56,17923.56,53,17,32,251959.68,60,48481.98,21.58,28.3,3657.74,24.22,28.25,2654.42,37.76,0,,Financial Services,N,Selangor,Malay,M,DIVORCED,MALAYSIAN,Factory Worker,SPM,4598.52,,,N,pass,pass,16553.85,N
2026-09-02,16037439,00000000922,800000000922,20260829,Approve,20260918,931,2,G,187,18,2,7722,66,PARTNER,,116883.9,26532.65,143416.55,2390.28,0,4.54,60,Y,A,24412.43,24412.43,41,10,23,359925.84,12,42540.33,13.02,19.37,934.13,13.69,18.46,1492.68,318.37,2,2021,Plantation,Y,Sabah,Chinese,M,MARRIED,MALAYSIAN,IT Executive,SPM,4918.5,,1,Y,fail,pass,126976.96,N
2026-09-02,72014406,00000000923,800000000923,20260827,Approve,20260903,361,4,E,147,32,1,4704,20,COUNTER,,43461.65,29023.69,72485.34,671.16,20,7.42,108,-,A,10450.43,10450.43,57,18,29,168684.48,84,164800.16,37.04,40.72,5124.09,38.66,42.95,2909.87,767.82,2,2010,Retail Trade,N,Pulau Pinang,Malay,M,MARRIED,MALAYSIAN,Businessman,No Formal Education,1577.33,,1,N,pass,fail,57052.56,Y
2026-09-02,37776759,00000000924,800000000924,20260831,Approve,20260923,593,3,E,143,22,,2368,64,WEBSITE,,107861.89,35162.98,143024.87,2383.75,5,6.52,60,N,A,16372.19,16372.19,34,6,12,241357.56,108,164566.03,24.33,26.07,4660.51,32.07,34.11,863.41,451.42,3,2015,Healthcare,N,Pahang,Chinese,M,MARRIED,MALAYSIAN,Teacher,Bachelor Degree,2855.31,,1,N,fail,fail,110041.76,Y
